,job_id,title,rating,company,reviews,salary,location,skills,from_date,min_experience
937,937,Python Developer Trainee,0.0,Emirates Overseas Recruitment Consultants,0,200000,"Chennai, Tamil Nadu","('coding', 'data analysis', 'software development', 'Fullstack Development', 'Python', 'web application', 'html', 'Data Processing')",3 Days,0
938,938,"Management Trainee, Financial Reporting & Accounting",4.2,Axa Technology Services,5,0,Gurgaon/Gurugram,"('Data analysis', 'Reinsurance', 'MS Access', 'Financial reporting', 'Underwriting', 'Analytical', 'Business strategy', 'Oracle')",3 Days,0
939,939,Energy Management Project Engineer,4.2,Siemens,3777,0,Gurgaon/Gurugram,"('C++', 'Data analysis', 'Bidding', 'Simulation', 'Control system', 'Machine learning', 'Project planning', 'Monitoring')",30+ Days,0
940,940,Area Sales Manager,4.2,Siemens,3777,0,Thane,"('Printing', 'Data analysis', 'Sales', 'Finance', 'Area sales', 'Packaging', 'Siemens', 'Recruitment')",30+ Days,0
941,941,Performance Evaluation Engineer,4.2,Siemens,3777,0,Gurgaon/Gurugram,"('HVAC', 'Pumps', 'Production', 'Agile', 'Siemens', 'Manager Technology', 'Data Analyst', 'Heat exchangers')",30+ Days,0
942,942,Internal Firm Services- Internal Audit -IT Audit - Associate,3.7,PwC,5806,0,"Kolkata, Hyderabad/Secunderabad, Gurgaon/Gurugram","('Business process', 'Manager Internal Audit', 'Data analysis', 'Cisa', 'Information security', 'Coso', 'Risk management', 'Operations')",16 Days,0
943,943,Consultant,3.8,Grant Thornton,555,0,Gurgaon/Gurugram,"('Supply chain', 'Data analysis', 'Due diligence', 'Business transformation', 'Primary research', 'Consulting', 'Cost reduction', 'Cash flow')",17 Days,0
944,944,Machine Learning Engineer,0.0,Cubicle Compass - Pointing You To Success,0,0,Chennai,"('Telecom', 'Data analysis', 'Assurance', 'Analytical', 'Machine learning', 'Signal processing', 'Data processing', 'Monitoring')",30+ Days,0
945,945,Graduate Engineer (Chemical),4.2,DCM Shriram,864,0,Kota,"('Communication Skills', 'Time Management', 'Research And Development', 'Plant Operations', 'analytical', 'Problem Solving', 'Technical Support', 'Technical Analysis')",4 Days,0
946,946,Branch Operations Manager,0.0,Next Business Services India,0,200000,"Noida, Ghaziabad, Dehradun, Rudrapur, Haldwani, Gurgaon/Gurugram, Delhi / NCR","('Retail Banking', 'Non Voice', 'MIS Reporting', 'mis executive', 'Back Office', 'Cross Selling', 'Backend', 'Internet Banking')",12 Days,0
947,947,Consultant,3.8,Grant Thornton,555,0,Mumbai,"('Data analysis', 'Due diligence', 'Process analysis', 'Interpersonal skills', 'Primary research', 'CMA', 'Consulting', 'Market assessment')",30+ Days,0
948,948,Consultant,3.8,Grant Thornton,555,0,Mumbai,"('Data analysis', 'Ratio analysis', 'Excel', 'Financial reporting', 'Financial statement analysis', 'market data', 'Research', 'Balance Sheet')",30+ Days,0
949,949,Program Associate,3.5,Centre for Effective Governance of Indian States (CEGIS)- CLOP,2,0,Hyderabad/Secunderabad,"('Program Associate', 'Data analysis', 'Social science', 'Analytical', 'Report writing', 'Consulting', 'Healthcare', 'Data processing')",30+ Days,0
950,950,Industrial Engineer - General,4.2,Siemens,3777,0,Panaji/Panjim,"('EHS', 'HVAC', 'Automation', 'Data analysis', 'Change management', 'Kaizen', 'AutoCAD', 'Process planning')",30+ Days,0
951,951,Consultant,3.8,Grant Thornton,555,0,Gurgaon/Gurugram,"('Valuation analysis', 'Data analysis', 'CFA Level 2', 'Ratio analysis', 'Financial reporting', 'Financial statement analysis', 'market data', 'Financial modelling')",30+ Days,0
952,952,Associate,3.6,Frost & Sullivan,109,0,"Gurgaon/ Gurugram, Haryana, Chennai, Mumbai (All Areas)","('bloomberg', 'Research Analysis', 'Factiva', 'Zoominfo', 'Primary Research', 'Business Research', 'thomson research', 'Reuters')",16 Days,0
953,953,G & PS Digital Government Advisory Intern,3.7,KPMG Global Services,4989,0,Hyderabad/Secunderabad,"('Data analysis', 'Intern', 'Business analysis', 'Report writing', 'Market research', 'Advisory', 'analysis', 'research')",30+ Days,0
954,954,document controller and manager,4.2,Siemens,3777,0,Gurgaon/Gurugram,"('Data analysis', 'metadata', 'SAP', 'PDF', 'Spare parts', 'Excel', 'Time management', 'Siemens')",30+ Days,0
955,955,GRCS-P Internal Audit Associate Consultant,3.7,KPMG Global Services,4989,0,Gurgaon/Gurugram,"('Internal Audit Associate', 'Data analysis', 'Manager Internal Audit', 'Compliance', 'Risk assessment', 'Relationship building', 'Management', 'Risk management')",30+ Days,0
956,956,GRCS-P Internal Audit Associate Consultant,3.7,KPMG Global Services,4989,0,Pune,"('Internal Audit Associate', 'Data analysis', 'Manager Internal Audit', 'Compliance', 'Risk assessment', 'Relationship building', 'Management', 'Risk management')",30+ Days,0
957,957,GRCS-P Internal Audit Associate Consultant,3.7,KPMG Global Services,4989,0,Mumbai,"('Internal Audit Associate', 'Data analysis', 'Manager Internal Audit', 'Compliance', 'Risk assessment', 'Relationship building', 'Management', 'Risk management')",30+ Days,0
958,958,Associate Process Consultant,4.6,Essenware,3,0,Pune,"('Telecom', 'Data analysis', 'eTOM', 'Bss', 'Costing', 'Network design', 'Networking', 'core network')",16 Days,0
959,959,Associate-Accounts Payable,3.6,Avantor,172,0,Coimbatore,"('Administration', 'Data analysis', 'SAP', 'MS Access', 'Litigation', 'Analytical', 'Billing', 'Customer service')",30+ Days,0
960,960,Consultant,3.8,Grant Thornton,555,0,Mumbai,"('Supply chain', 'Data analysis', 'Due diligence', 'Manager Internal Audit', 'Business transformation', 'Primary research', 'Cost reduction', 'Cash flow')",30+ Days,0
961,961,Digital Marketing Associate,2.7,Ultra Media & Entertainment Pvt. Ltd,51,0,Mumbai,"('Data analysis', 'digital marketing associate', 'Manager Technology', 'Market research', 'E-commerce', 'Scheduling', 'SEO', 'Digital marketing')",30+ Days,0
962,962,CONSULTANT,4.3,Macro Analytics Technologies,10,0,New Delhi,"('Counsellor', 'HR', 'Head Counsellor', 'Center Head', 'Counselling', 'center', 'consulting', 'hrsd')",30+ Days,0
963,963,Lead Linux Developer,4.2,Siemens,3777,0,Pune,"('Front end', 'orchestration', 'Linux', 'Agile', 'Packaging', 'HTML', 'Data analytics', 'Python')",30+ Days,0
964,964,"India Junior Analyst, Process",3.6,WM Logistics,113,0,Indore,"('Junior Analyst', 'Data analysis', 'Data collection', 'Market research', 'Research', 'Process', 'Marketing', 'Analysis')",30+ Days,1
965,965,Senior Finance Executive,3.2,RDP Workstations,57,0,Hyderabad/Secunderabad,"('Management Executive', 'Financial statements', 'Data analysis', 'Analytical', 'Finance', 'Financial planning', 'Financial management', 'IT hardware')",9 Days,0
966,966,Digital Marketing Executive,4.3,Holistic Learning,4,100000,Bangalore/Bengaluru(Wilson Garden),"('Keyword Analysis', 'SEO', 'Blog Writing', 'Google Ads', 'google analytics', 'SEM', 'On-page Optimization', 'Digital')",7 Days,0
967,967,Operations Executive | 99acres | 5 days working,4.1,Info Edge,1459,200000,"Noida, Uttar Pradesh","('operations', 'website content', 'Backend Process', 'Real Estate', 'Backend Support', 'Backend Operations', 'research', 'communication skills')",23 Days,0
968,968,Executive Assistant To the Director of Publishing (Postgraduate Level,3.0,Jaypee Brothers Medical Publishers,87,100000,"New Delhi, Delhi","('communication skills', 'Presentation Skills', 'time management', 'Direct', 'Presentation', 'Time Managements', 'Assistance', 'Time')",30+ Days,0
969,969,MIS Intern,3.3,Crimson Interactive,123,500000,"Mumbai Suburban, Maharashtra","('mis preparation', 'Monthly Dash Boards', 'Daily Reports', 'Excel Report Preparation', 'mis reporting', 'Planning Skills', 'Analytical Skills', 'Report Preparation')",7 Days,0
970,970,Data Engineer,4.9,Ramsoft Systems,5,0,Bangalore/Bengaluru,"('Product management', 'Cloud computing', 'Data modeling', 'Machine learning', 'Radiology', 'Healthcare', 'Data processing', 'Data quality')",3 Days,1
971,971,Data Engineer,3.0,Meddiff Technologies,10,0,Bangalore/Bengaluru,"('Product management', 'Cloud computing', 'Data modeling', 'Machine learning', 'Radiology', 'Healthcare', 'Data processing', 'Data quality')",6 Days,1
972,972,Data Visualization Specialist,0.0,AVE Promagne,0,0,Bangalore/Bengaluru,"('Cognos', 'Data Visualization', 'Tableau', 'document review', 'data management system', 'developing Dash', 'BI reporting tools', 'data entry')",3 Days,1
973,973,Scala Data Engineer - SDE 3,0.0,AVE Promagne,0,0,"Mumbai, Bangalore/Bengaluru, Delhi / NCR, Kerela, Madhya Pradesh, Andhra Pradesh, Tamil Nadu, Uttar Pradesh","('Scala', 'PySpark', 'Data Engineer', 'data pipeline architecture', 'ETL', 'Data Models', 'Data Engineering', 'Data architecture')",3 Days,1
974,974,MIS Executive and Analyst,3.6,WNS Holdings,8352,0,"Gurgaon/ Gurugram, Haryana","('MIS Preparation', 'mis reporting', 'Advanced Excel', 'ms office', 'Reporting', 'Excel', 'Microsoft', 'Office')",16 Days,1
975,975,MIS Executive and Analyst,0.0,Lifestyle Homes,0,100000,"Kalyan/ Dombivli, Maharashtra, Badlapur","('V-Look', 'Basic Knowledge Of VBA', 'MS Outlook', 'Charts', 'MS PowerPoint', 'Advanced Excel', 'Data Processing', 'VBA')",17 Days,1
976,976,MIS EXECUTIVE,4.0,Multiplier Brand Solutions,48,0,Bangalore/Bengaluru,"('Outbound', 'Sales', 'management', 'Brand awareness', 'Training management', 'Monitoring', 'MIS Executive', 'training')",30+ Days,0
977,977,MIS Executive - Operations - Female - B.E. Fresher,0.0,D-tech Management Resource (india),0,200000,Delhi / NCR(Anand Vihar),"('Project Management', 'Delivery Management', 'Operations', 'MIS', 'Project', 'Delivery', 'Management')",2 Days,0
978,978,MIS Executive,0.0,Phoenixera Business Support Services,0,0,Bangalore/Bengaluru,"('Computer science', 'Interpersonal skills', 'Networking', 'Diagnostics', 'Time management', 'Management', 'Troubleshooting', 'Application software')",30+ Days,0
979,979,Principal Scientist (Biotransformation),0.0,Primohunt Corporate,0,0,Bangalore/Bengaluru,"('Basic', 'Biotechnology', 'Data analysis', 'Chemistry', 'Literature', 'MIN', 'Biochemistry', 'Troubleshooting')",30+ Days,0
980,980,MIS Executive,4.1,Chaturbhuj Logistics,5,0,"Hyderabad, Chennai, Bengaluru","('Excel', 'Billing', 'MS Office', 'Data entry', 'MIS Executive', 'microsoft', 'mis', 'data')",30+ Days,0
981,981,Administrative Executive cum MIS Executive,0.0,Aadya Hr Solution,0,0,Bangalore/Bengaluru,"('Administration', 'Travel booking', 'Executive', 'Time management', 'Management systems', 'Manufacturing quality', 'Office administration', 'Office management')",30+ Days,0
982,982,MIS Executive,0.0,Phoenixera Business Support Services,0,0,"Mumbai, Bangalore/Bengaluru","('Computer science', 'Networking', 'ISO', 'Healthcare', 'Customer support', 'Data mining', 'Troubleshooting', 'Monitoring')",30+ Days,0
983,983,MIS EXECUTIVE,0.0,Miracle Hub,0,0,Surat,"('Computer science', 'Interpersonal skills', 'Networking', 'Diagnostics', 'Time management', 'Troubleshooting', 'Application software', 'Monitoring')",30+ Days,0
984,984,MIS Executive,0.0,Capital Placement Services,0,0,Gurgaon,"('Back Office Executive', 'Excel', 'Advanced Excel', 'MIS Executive', 'back office', 'office', 'mis')",30+ Days,0
985,985,Data Mining Executive Bengaluru,0.0,Talent Corner Hr Services,0,200000,"Bangalore Rural, Bangalore/Bengaluru","('Data Mining', 'Data Transformation', 'Data Wrangling', 'web mining', 'social media mining', 'pictorial data mining', 'Data Exploration', 'Text Mining')",30+ Days,1
986,986,Product Analyst I,3.7,Glance,37,0,Bangalore/Bengaluru,"('Product Analyst', 'Automation', 'Project management', 'Analytical', 'Consulting', 'Gaming', 'Product marketing', 'SQL')",30+ Days,1
987,987,Systems Analyst,4.3,Clario,15,0,Bangalore/Bengaluru,"('Mining', 'Data management', 'Analytical', 'Pharma', 'Clinical trials', 'Healthcare', 'Support services', 'SAS Programming')",30+ Days,1
988,988,Fintech Analyst,0.0,N1,0,500000,Remote,"('Market Research And Analysis', 'node.js', 'aws', 'fintech', 'data collection', 'javascript', 'Sdks', 'Market research')",30+ Days,1
989,989,Product Analyst,3.0,Mystifly Consulting,60,0,"Bangalore/ Bengaluru, Karnataka","('Excel', 'analytical', 'Tableau', 'Product analysis', 'Analytics')",30+ Days,1
990,990,Associate Analyst,4.3,Lowes Services India Private limited,545,0,Bangalore/Bengaluru,"('Product management', 'Data analysis', 'Data management', 'Project management', 'Analytical', 'Customer service', 'Management', 'Analytics')",30+ Days,1
991,991,Quant Analyst,3.7,Futures First,68,0,Bangalore/Bengaluru,"('Analytical skills', 'Data analysis', 'Quant Analyst', 'data science', 'data manipulation', 'HTML', 'market data', 'Analytics')",17 Days,1
992,992,Research Analyst - Quantitative Trading Desk,3.4,Midas Fintech Solutions,2,0,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru","('Trade', 'Quantitative research', 'Architecture', 'model development', 'Mathematics', 'Research Analyst', 'Statistics', 'Monitoring')",18 Days,1
993,993,Product Analyst,5.0,Prodzen,4,0,Bangalore/Bengaluru,"('Product Analyst', 'B2B', 'Sales', 'Excel', 'SAAS', 'Finance', 'Video conferencing', 'Research')",30+ Days,1
994,994,Account Analyst (6 months Contract),0.0,Kelly Outsourcing And Consulting Group India  Priv   Ate Limited,0,0,"Hybrid - Bangalore/ Bengaluru, Karnataka(Indira Nagar)","('Accounts Receivable', 'O2C Billing', 'Contracts', 'Billing', 'Accounting', 'Account Mapping', 'Receivable', 'Order To Cash')",22 Days,1
995,995,Data Processing Executive,3.5,Infrrd,56,0,Bangalore/Bengaluru,"('Report generation', 'Basic', 'Data Processing Executive', 'Excel', 'google apps', 'Machine learning', 'Subject Matter Expert', 'Data Entry Executive')",30+ Days,1
996,996,Sitetracker - Solution Analyst,0.0,Sitetracker,0,0,Bangalore/Bengaluru,"('Wireless', 'Business process', 'SAN', 'System architecture', 'Data analysis', 'Project management', 'Telecommunication', 'Management')",30+ Days,1
997,997,Data Extraction Executive,2.7,Tertium Technology,8,200000,Remote,"('web data extraction', 'Data Cleansing', 'Data Extraction', 'Data Collection', 'Data Processing', 'B2B Collection', 'Prospect Data', 'B2B Data sourcing')",30+ Days,1
998,998,KYC/AML Analyst Contractual Role,5.0,Bangalore Software Services,3,0,Bengaluru,"('AML Analyst', 'Data analysis', 'Interpersonal skills', 'Data management', 'Legal compliance', 'Reconciliation', 'Investigation', 'Workflow')",30+ Days,1
999,999,HR Analyst,0.0,Shrmsap,0,0,New Delhi,"('HR Analyst', 'Business administration', 'Data analysis', 'HR processes', 'tableau', 'Programming', 'HR', 'data visualization')",1 Day,1
1000,1000,Analyst - CFT MI Platform,0.0,M&amp;G plc,0,0,Mumbai,"('Analyst', 'Data analysis', 'Finance', 'Fraud detection', 'Data interpretation', 'Interpretation', 'Analysis', 'Data')",1 Day,1
1001,1001,Security Analyst 1,0.0,SPM Jobs,0,0,Bangalore/Bengaluru,"('Automation', 'Data analysis', 'PDF', 'Information security', 'Application programming', 'Security operations', 'Operations', 'Technical support')",30+ Days,1
1002,1002,Research Analyst - DT Consulting,0.0,DT Associates,0,0,Bangalore/Bengaluru,"('Data analysis', 'SAS', 'Web analytics', 'Business research', 'Pharma', 'Analytical', 'Consulting', 'Management consulting')",30+ Days,1
1003,1003,Desk Quant Analyst,5.0,Squarepoint Technologies India,2,0,Bangalore/Bengaluru,"('Data analysis', 'Quant Analyst', 'Financial markets', 'Linux', 'Reconciliation', 'Investment management', 'Research', 'Monitoring')",30+ Days,1
1004,1004,Data Processing Executive,3.5,Infrrd,56,0,Bangalore/Bengaluru,"('Mass mailing', 'Report generation', 'Data Processing Executive', 'Excel', 'google apps', 'Machine learning', 'Subject Matter Expert', 'Fact')",30+ Days,1
1005,1005,Growth Analyst,4.3,Bright Capital,2,0,Bangalore/Bengaluru,"('Digital media', 'Financial analysis', 'Analytical', 'Project management', 'Finance', 'Marketing campaigns', 'Digital marketing', 'Operations')",30+ Days,1
1006,1006,Reconciliation Analyst I,3.1,StoneX,8,0,Bangalore/Bengaluru,"('Business administration', 'Administration', 'Data analysis', 'Reconciliation', 'Reconciliation Analyst', 'Advanced Excel', 'Customer service', 'MS Office')",21 Days,1
1007,1007,Monitoring Analyst,3.5,UC Inclusive Credit(ucic),2,0,Bangalore/Bengaluru,"('Loans', 'Financial statements', 'Data analysis', 'NBFC', 'CMA', 'Healthcare', 'Financial modelling', 'Secondary research')",23 Days,1
1008,1008,Data Processing Executive,0.0,Capital Placement Services,0,0,Gurgaon/Gurugram,"('MIS reporting', 'Interpersonal skills', 'Data Processing Executive', 'Time management', 'Advanced Excel', 'Powerpoint', 'MIS Executive', 'management')",30+ Days,1
1009,1009,Analyst,4.1,Novartis,1190,0,Hyderabad/Secunderabad,"('Microstrategy', 'SAS', 'Sales operations', 'Pharma', 'Analytical', 'Machine learning', 'Customer service', 'Analytics')",30+ Days,1
1010,1010,Spotfire Developer,3.6,Accolite Digital,467,0,"Hybrid - Bangalore/ Bengaluru, Karnataka","('Spotfire', 'TIBCO Spotfire Versions 7.8 and 10.3.', 'Tibco Spotfire', 'TIBCO', 'Development')",2 Days,0
1011,1011,Molecular Parasitology lab,0.0,Institute Of Bioinformatics And Applied Biotechnology,0,0,Bangalore/Bengaluru,"('Cell culture', 'Data analysis', 'Gel electrophoresis', 'Data collection', 'Instrumentation', 'Molecular biology techniques', 'Research', 'Molecular biology')",1 Day,0
1012,1012,Audit Assistant/Semi-Qualified Chartered Accountant,0.0,Laxmi Narain Singla And Associates,0,0,Faridabad,"('Financial statements', 'Data analysis', 'Compliance', 'Accounting', 'Risk assessment', 'Finance', 'data integrity', 'Operations')",1 Day,0
